timestamp,customer_state,,product_height_cm,seller_city,payment_installments,product_length_cm,customer_id,order_status,product_width_cm,product_weight_g,payment,product_category,price_MRP,rating,order_id,product_id,seller_state,payment_type,seller_id,quantity,customer_city
2018-07-05 12:23:00,DF,,10,sao paulo,2,30,d736b37b534972c1961ceb67f5c6bbd4,delivered,17,750,"110,66",health_beauty,99,5,b6700ed8b78e4b1cba7fbc83e0f5f831,1fe8e6e01596885617fa1c90d29c2f81,SP,credit_card,a416b6a846a11724393025641d4edd5e,1,brasilia
2018-07-17 13:19:00,SP,,12,echapora,3,19,9a0f9aa98b8176aa96732ecc86f540ea,delivered,14,337,"35,92",health_beauty,"23,1",5,2dc5825eb69b865a9c9b8fbfa69c340d,667eb888c47a21cb0cf296deb4eb57aa,SP,credit_card,b56906f7fd1696e043f1bcce164c487b,1,itobi
2018-07-18 17:53:00,RJ,,15,rio de janeiro,2,25,a6d538e158ddb434374047d413315beb,delivered,15,50,"217,88",health_beauty,209,5,5471d5c0cbff5d04724a56e49cd4d308,b05d2b2b1c20296cf580164a3c6e173b,RJ,credit_card,abe42c5d03695b4257b5c6cbf4e6784e,1,rio de janeiro
2018-07-06 23:20:00,MG,,15,rio de janeiro,4,25,fb558f79a0f989fd6058c737dae26e6e,delivered,15,300,"376,39",health_beauty,359,3,5b7a9a3c182d3c773dfd622600c5d0a8,581da9e6a6eda905b74a303dd719dd12,RJ,credit_card,abe42c5d03695b4257b5c6cbf4e6784e,1,belo horizonte
2018-07-30 11:40:00,SP,,10,rio de janeiro,8,16,999b34c71c1cd291021fc96f67a1e3cf,delivered,16,250,"609,23",health_beauty,590,5,42ae5f07337ca05cc783cbf53a52e1b5,96d76d5a8ce6f19b3072a336fa1aae49,RJ,credit_card,abe42c5d03695b4257b5c6cbf4e6784e,1,sao paulo
2018-07-15 19:50:00,SP,,13,birigui,1,25,8638b28024054f46722ade334452c048,delivered,16,575,"244,18",health_beauty,229,5,30837e97d6e552e25ee411c7365bdbcd,76c73618750ec1718b6f51a96c498f93,SP,debit_card,709e16e2b25c7474d980076c6bfc4806,1,sorocaba
2018-07-15 19:52:00,SP,,13,birigui,1,25,2e5dabe6dab5a3fde1bcc01ec8e59b54,delivered,16,575,"142,79",health_beauty,229,5,baba7caf6a8e4b9d6079db11ac925a4e,76c73618750ec1718b6f51a96c498f93,SP,voucher,709e16e2b25c7474d980076c6bfc4806,1,sao paulo
2018-07-15 19:52:00,SP,,13,birigui,10,25,2e5dabe6dab5a3fde1bcc01ec8e59b54,delivered,16,575,"101,39",health_beauty,229,5,baba7caf6a8e4b9d6079db11ac925a4e,76c73618750ec1718b6f51a96c498f93,SP,credit_card,709e16e2b25c7474d980076c6bfc4806,1,sao paulo
2018-07-23 11:36:00,BA,,7,birigui,1,25,d31dcc0549802457751f20cf5cad0dd5,delivered,22,417,"97,35",health_beauty,"74,9",5,ff74e94493932bd63924387d576ed9b9,c0abb5707b6d57b4e7d9797222a77fc8,SP,credit_card,709e16e2b25c7474d980076c6bfc4806,1,salvador
2018-07-28 19:11:00,RS,,7,birigui,1,25,29bcc6018e7e63aac11194d6060b199d,delivered,22,417,"93,52",health_beauty,"74,9",5,1d59c61853660f10d805ad65211e04f5,c0abb5707b6d57b4e7d9797222a77fc8,SP,boleto,709e16e2b25c7474d980076c6bfc4806,1,jaguarao
2018-07-30 11:54:00,SP,,21,birigui,1,28,1fff9fa3ca7fc56d7d4fda9b23cd7d14,delivered,17,340,"80,03",health_beauty,"66,9",4,2fceb850b57ede815933d3554ae792fe,7ffd81a5a062250921d431ad78ecb9e7,SP,boleto,709e16e2b25c7474d980076c6bfc4806,1,sao paulo
2018-07-15 07:33:00,GO,,4,birigui,3,32,5daf8a84ec87f4988b337626369c4dba,delivered,22,275,"62,31",health_beauty,"43,9",5,92f4f749aa508d58dee50d9ccdb6c9dd,27287c7af954c885df547dcf11fa77a6,SP,credit_card,709e16e2b25c7474d980076c6bfc4806,1,posse
2018-07-08 20:40:00,SP,,10,birigui,5,27,2451db6c90e7c206d648b5136b715433,delivered,22,550,"120,31",health_beauty,"106,9",4,d1ed1dbbec11c2374190e2365d37d2b9,543fd1c1fba9cfa6e424473dd4d830f0,SP,credit_card,709e16e2b25c7474d980076c6bfc4806,1,cubatao
2018-07-25 11:21:00,MG,,14,belo horizonte,1,20,90ee5b2fbd0a1a426e75d7679edeb260,delivered,19,243,"33,38",health_beauty,"19,9",5,8eca0ff73474c8c18f8daa7603c1cff7,44a36ac829dfa2dace1d880985b71344,MG,credit_card,276677b5d08786d5dce7c2149dcce48b,1,extrema
2018-07-17 07:19:00,PE,,30,sao paulo,2,16,59a862a8388fd8d470ba82f3bbbfe47b,delivered,18,850,"346,66",health_beauty,150,1,2ae74f27a662e60bf2efb26a4b8d81fd,e60929757cfd605adb6061bc68412253,SP,credit_card,e24d3429d294b2eb200b064ebb035879,1,paulista
2018-07-17 07:19:00,PE,,30,sao paulo,2,16,59a862a8388fd8d470ba82f3bbbfe47b,delivered,18,850,"346,66",health_beauty,150,1,2ae74f27a662e60bf2efb26a4b8d81fd,e60929757cfd605adb6061bc68412253,SP,credit_card,e24d3429d294b2eb200b064ebb035879,2,paulista
2018-07-21 11:03:00,RS,,25,sao paulo,1,16,263dc86c0d51564f1b3776b787ec8779,delivered,13,900,"138,64",health_beauty,120,5,aeecabebe0b93474b9f9cbe9c54e054d,3a73521bf3da5249f02a6f3843d707e8,SP,debit_card,e24d3429d294b2eb200b064ebb035879,1,porto alegre
2018-07-13 10:06:00,PB,,25,sao paulo,1,16,73464d896b5905196286e7edefa9840f,delivered,13,1050,"169,99",health_beauty,130,5,17fa9c64619b1cf287c13c5249dd6b0c,cf77fbd3b6f8bccc81829127933fba77,SP,debit_card,e24d3429d294b2eb200b064ebb035879,1,inga
2018-07-20 08:21:00,RJ,,14,sao paulo,2,25,98eb4f8f0e3cc913f886a2fb3b31483b,delivered,13,1100,"138,63",health_beauty,"119,99",5,132c1bd080e7310cff7fac26d6d3ee31,182b016da1c600181f4ed79df14186c7,SP,credit_card,e24d3429d294b2eb200b064ebb035879,1,rio de janeiro
2018-07-21 11:25:00,SP,,14,sao paulo,1,25,de8599fc43904957a2c366c0281702d7,delivered,13,450,"76,74",health_beauty,30,4,ad9e5e00d6f4a3d4226893dde85d40f7,20e638b21cd236147992f02fbdcf0673,SP,boleto,e24d3429d294b2eb200b064ebb035879,1,sao paulo
2018-07-21 11:25:00,SP,,14,sao paulo,1,25,de8599fc43904957a2c366c0281702d7,delivered,13,450,"76,74",health_beauty,30,4,ad9e5e00d6f4a3d4226893dde85d40f7,20e638b21cd236147992f02fbdcf0673,SP,boleto,e24d3429d294b2eb200b064ebb035879,2,sao paulo
2018-07-24 07:23:00,PA,,27,sao paulo,1,25,fe11aa1e04561d1a152e302449bc045d,delivered,29,3350,"204,71",health_beauty,175,5,42cf52638c4c3e8d85390b79d1bf7998,a704d78958b47246aea55603a798d0ff,SP,boleto,e24d3429d294b2eb200b064ebb035879,1,belem
2018-07-17 23:49:00,MG,,20,sao paulo,8,20,cca714a45e5835370a3da95bd5bc6b1f,delivered,13,1150,"183,92",health_beauty,160,5,d191ac7a9642a12d39419f26f43f800c,45256604fab2c941ffc501ebabd4d41a,SP,credit_card,e24d3429d294b2eb200b064ebb035879,1,ituiutaba
2018-07-19 09:52:00,MG,,9,brasilia,4,41,2fb783fec30b74ec5fa605a8ec007357,delivered,11,700,"225,25",health_beauty,"208,69",1,56805b4cf0ebc9cd9f7619783cae47e3,00e62bcf9337ca4c5d5b4c5c8188f8d2,DF,credit_card,44073f8b7e41514de3b7815dd0237f4f,1,belo horizonte
2018-07-21 20:09:00,BA,,16,diadema,1,24,b2307f8cc75c461b1187c98a5d91ed2a,delivered,20,929,"199,4",health_beauty,"179,99",5,9d8b70a59accfd6e1344d2d23d5b8ceb,e178e8610a35f4d6c9b0934fb5e20e85,SP,credit_card,b18dc380845b24038cfc48006478f099,1,salvador
2018-07-19 10:36:00,MG,,16,diadema,8,24,663ec855e4d69efcf3c4bc9290d185e3,delivered,20,929,"197,44",health_beauty,"179,99",5,f3429c1257804b1332184727aed3f28b,e178e8610a35f4d6c9b0934fb5e20e85,SP,credit_card,b18dc380845b24038cfc48006478f099,1,belo horizonte
2018-07-31 20:40:00,PE,,16,diadema,8,24,9789eba872e53ba9326db5b3f184672d,delivered,20,929,"219,52",health_beauty,"179,99",5,bbae6c48f9a555fcdfc699ed409760f8,e178e8610a35f4d6c9b0934fb5e20e85,SP,credit_card,b18dc380845b24038cfc48006478f099,1,lajedo
2018-07-18 19:20:00,MG,,16,diadema,1,24,82645746abdce9793cd3dda43294b2ce,delivered,20,929,"197,44",health_beauty,"179,99",3,c5de0e05fad9231797b6cf731d56f2bc,e178e8610a35f4d6c9b0934fb5e20e85,SP,boleto,b18dc380845b24038cfc48006478f099,1,belo horizonte
2018-07-02 22:03:00,MG,,22,diadema,10,25,312543d64e7713e1993cb0f1eb618a22,delivered,16,2134,"218,54",health_beauty,"199,89",5,6685b09627204e7cd04be4b077ad21d6,ffc9caf33e2d1e9f44e3e06da19085f7,SP,credit_card,b18dc380845b24038cfc48006478f099,1,bom jesus do amparo
2018-07-24 13:12:00,GO,,28,itaquaquecetuba,6,16,378b3a1eb52e28bd3657d8639fb563d6,delivered,11,3600,"147,14",health_beauty,120,4,d1a400ce562574516f7678085b06cb43,c872a0597aebcf0777299db27d6d94d4,SP,credit_card,f22a247b79dd22ecd91dc8e3b2a1b07c,1,ipora
2018-07-08 10:07:00,MG,,20,itaquaquecetuba,1,20,fa2b6bd3224edd5a751aa1436a43b6df,delivered,11,1450,"43,11",health_beauty,"24,99",4,eeb52cabd36aa10f5feb6a64e51f8dae,6d44b2c01b6843eb2e68beddf853dd82,SP,boleto,f22a247b79dd22ecd91dc8e3b2a1b07c,1,nova lima
2018-07-28 20:02:00,SC,,7,carapicuiba,1,20,9dc98f0c9072e797de4761ef57854c8a,delivered,17,450,"149,01",health_beauty,130,5,2011ac5bff446ddc9bb1a099d497e634,3ecdc0c6f18cf5c74f2b2e11c23ef462,SP,boleto,4c498c7345e89aebad651544829beca0,1,riqueza
2018-07-03 11:11:00,SP,,7,carapicuiba,1,19,92e61855ad557bd19a438abcb81b3c9c,delivered,13,230,"51,3",health_beauty,"42,9",5,9aa0695aafd26e856023e7dc62d3d878,44a6e4ecf7b48f87481c243383b1c4cf,SP,boleto,4c498c7345e89aebad651544829beca0,1,mogi-guacu
2018-07-27 09:23:00,SP,,16,sao paulo,1,16,5f14b76429a1e7266b3f4f6e239cc31f,delivered,16,100,"47,4",health_beauty,"34,5",5,f6c24edf013157aee2faf5ede22cf0b1,9e2ee57a77fedecd33b6914e9cf61199,SP,debit_card,a64e44665225d19dfc0277eeeaaccc57,1,sao paulo
2018-07-08 12:37:00,SP,,16,sao paulo,1,16,7a7d6b506791478fbec785458412fd17,delivered,16,100,"47,4",health_beauty,"34,5",5,39f71ba799c87ce196465bad51c55d0d,9e2ee57a77fedecd33b6914e9cf61199,SP,credit_card,a64e44665225d19dfc0277eeeaaccc57,1,sao paulo
2018-07-26 16:55:00,SP,,105,santos,8,25,8694a671c2d494062387f869f450b192,delivered,12,5300,"118,87",health_beauty,"82,99",5,4afa896b00f5e0ed1bb02ca2e8329392,58306668d7263e8ebd2d5c69ef31cc23,SP,credit_card,6ec1a01e866584bb679eb9b098345919,1,sao paulo
2018-07-02 17:45:00,RJ,,50,santos,8,50,66e518ee99571f141d17fa60482fa47f,delivered,11,29100,"218,64",health_beauty,"199,99",5,78e9bbe6fc21f7945284233b6be94154,746d236f81b4ae9d259030ace2833590,SP,credit_card,6ec1a01e866584bb679eb9b098345919,1,rio de janeiro
2018-07-24 14:28:00,RJ,,18,niteroi,8,36,a5b544d912be67044581a3890e6698d5,invoiced,27,2300,"1110,2",health_beauty,1090,1,7da4f8ec54a78572fcce6797f62cf1cd,e91ff7c20ffce75705b28b2a7e7586f1,RJ,credit_card,a63bfbaa882c8f4542891b4e2246cc7f,1,mage
2018-07-13 18:51:00,RO,,16,niteroi,8,31,5127c3d8efbc48f0c9c5e97a686e5cd9,delivered,31,2275,"1168,71",health_beauty,1099,5,88b24cb0678cf5b316584a332f724969,277acb101c00b04ed2eabf11a7285a7c,RJ,credit_card,a63bfbaa882c8f4542891b4e2246cc7f,1,
2018-07-15 10:03:00,PI,,16,niteroi,5,31,25afd4d88507d0c37245f8f2031c9c7d,delivered,31,2275,"1168,71",health_beauty,1099,5,155581701d726e5261052c3e6fa83dfe,277acb101c00b04ed2eabf11a7285a7c,RJ,credit_card,a63bfbaa882c8f4542891b4e2246cc7f,1,sao joao do piaui
2018-07-30 09:08:00,SP,,13,sao goncalo,1,16,9b07642438e9eacf96571117388677ed,delivered,11,150,"206,66",health_beauty,"190,23",5,d599833347cf704c11f7abd88b0f5194,44dc6124432da8482da2977dbfa88f59,RJ,credit_card,8b2492b7ff4468839593fafeed55bad9,1,sao paulo
2018-07-18 17:36:00,MG,,8,sao goncalo,2,16,a181bd684a472be2dd926e551a50677a,delivered,11,200,"67,13",health_beauty,"51,67",4,cca0f2f13b67b19407e3300a249bd506,4f33e0de0408eb2d6238a9f41f55acb4,RJ,credit_card,8b2492b7ff4468839593fafeed55bad9,1,belo horizonte
2018-07-15 21:00:00,MG,,21,sao goncalo,1,16,985b35e7309802e954547d2f6fdfe9e9,delivered,20,450,"563,28",health_beauty,"168,48",5,995cb1fde464cb3683cf2902d8827a13,cbff1df298f7bfd7b65557cfc4133d62,RJ,credit_card,8b2492b7ff4468839593fafeed55bad9,1,caratinga
2018-07-15 21:00:00,MG,,21,sao goncalo,1,16,985b35e7309802e954547d2f6fdfe9e9,delivered,20,450,"563,28",health_beauty,"168,48",5,995cb1fde464cb3683cf2902d8827a13,cbff1df298f7bfd7b65557cfc4133d62,RJ,credit_card,8b2492b7ff4468839593fafeed55bad9,2,caratinga
2018-07-15 21:00:00,MG,,21,sao goncalo,1,16,985b35e7309802e954547d2f6fdfe9e9,delivered,20,450,"563,28",health_beauty,"168,48",5,995cb1fde464cb3683cf2902d8827a13,cbff1df298f7bfd7b65557cfc4133d62,RJ,credit_card,8b2492b7ff4468839593fafeed55bad9,3,caratinga
2018-07-06 08:36:00,GO,,5,resende,1,16,26c8098256a9f305d2d7238204f5642f,delivered,12,150,"42,05",health_beauty,"19,99",3,9c63f9900d02e4981d36f0a782075043,788c7d26301bf6647bc50339f16fe67b,RJ,boleto,455befea1bb853c75ccbca94cff26e5c,1,acreuna
2018-07-27 13:32:00,BA,,10,franca,2,20,6ddc4f2f3bae9ea980c7cd0a84c1058e,delivered,20,150,"81,85",health_beauty,"59,5",4,47d3b12983a4e86dee49b220a689f1c7,2fffbf105cbbc6e86144f00ecf571635,SP,credit_card,ececbfcff9804a2d6b40f589df8eef2b,1,andorinha
2018-07-19 07:43:00,RS,,10,franca,10,20,d299e0e07e35f5c6fd348ed83551a272,delivered,20,150,"103,69",health_beauty,"84,99",4,01ae629e578b0eb0935ea1ce19c409f1,e82773dd03318132e509b6330c868c7f,SP,credit_card,ececbfcff9804a2d6b40f589df8eef2b,1,canoas
2018-07-06 10:23:00,SP,,10,franca,1,20,9cee027c663f66d73a78ab124f88961a,delivered,20,150,"68,33",health_beauty,"55,5",5,ad6375df4d400deedc67049cfe1ae46f,3a92aca3f76960cbae25ef2496c03e09,SP,credit_card,ececbfcff9804a2d6b40f589df8eef2b,1,cotia
2018-07-17 10:27:00,RJ,,20,franca,4,20,61f3b1e44f811e6f59c9433a3bea727c,delivered,20,051,"88,09",health_beauty,"69,5",4,901a84df9454849d20d02683117105ac,3d9acab1b1c5cd858dab1a3d0872a370,SP,credit_card,ececbfcff9804a2d6b40f589df8eef2b,1,rio de janeiro
2018-07-08 20:16:00,BA,,10,franca,8,20,8b718fe1aa1275c0f776af5b39001309,delivered,20,150,"81,85",health_beauty,"59,5",4,505bb60c12a248aa8c995503ec264554,1ae200ea89b47dfa17d0ae0745a25492,SP,credit_card,ececbfcff9804a2d6b40f589df8eef2b,1,itabuna
2018-07-19 14:17:00,SP,,10,franca,1,20,d34d8be2d14d57f7e03555eb3cb3d956,delivered,20,150,"72,58",health_beauty,"59,5",3,d762d74c09a598d609ecbf46c3ab0603,1ae200ea89b47dfa17d0ae0745a25492,SP,boleto,ececbfcff9804a2d6b40f589df8eef2b,1,sao bernardo do campo
2018-07-13 14:12:00,RS,,10,franca,1,20,7229e52ccc0d3ebe188a62df35123f7a,delivered,15,150,"88,09",health_beauty,"69,5",5,20fb64e954a7483cb8795242e1ead5ce,f47a59657acd7239633ace1a5bd79551,SP,boleto,ececbfcff9804a2d6b40f589df8eef2b,1,novo hamburgo
2018-07-21 10:19:00,RJ,,10,franca,2,20,dcc8ace10ad125aac51ed330d021e0eb,delivered,20,200,"88,09",health_beauty,"69,5",3,0352f2ba09b99ccae0751e133332a46b,97de9cc5ef2b385440117d854522881d,SP,credit_card,ececbfcff9804a2d6b40f589df8eef2b,1,volta redonda
2018-07-28 19:55:00,PE,,10,franca,3,20,ca8b8f1ad4393c8be0507096d49bfdd8,delivered,20,200,"106,9",health_beauty,"69,5",2,ec5a2741ddf2c8ff2c0b076c8743dd19,e6aecce54cceeb87adae7bf84dc0f468,SP,credit_card,ececbfcff9804a2d6b40f589df8eef2b,1,jaboatao dos guararapes
2018-07-31 20:43:00,SP,,10,franca,1,20,6724e5d010a374b2048e209baefe6784,delivered,20,200,"82,65",health_beauty,"69,5",4,2c9e182f7a193ad787c1e4dda16768c1,209699610264262664b7357184f3b83f,SP,credit_card,ececbfcff9804a2d6b40f589df8eef2b,1,avare
2018-07-27 10:49:00,BA,,10,franca,1,20,d875cdbfacf9d0e5aecaf6d2a9d77f9d,delivered,20,200,25,health_beauty,"84,5",5,e4cbb88fcf9a02837b22b1f6f812a9ed,19ee3f358951bb4ffb50cfc4f3780449,SP,voucher,ececbfcff9804a2d6b40f589df8eef2b,1,eunapolis
2018-07-27 10:49:00,BA,,10,franca,1,20,d875cdbfacf9d0e5aecaf6d2a9d77f9d,delivered,20,200,25,health_beauty,"84,5",5,e4cbb88fcf9a02837b22b1f6f812a9ed,19ee3f358951bb4ffb50cfc4f3780449,SP,voucher,ececbfcff9804a2d6b40f589df8eef2b,1,eunapolis
2018-07-27 10:49:00,BA,,10,franca,1,20,d875cdbfacf9d0e5aecaf6d2a9d77f9d,delivered,20,200,"32,02",health_beauty,"84,5",5,e4cbb88fcf9a02837b22b1f6f812a9ed,19ee3f358951bb4ffb50cfc4f3780449,SP,credit_card,ececbfcff9804a2d6b40f589df8eef2b,1,eunapolis
2018-07-27 10:49:00,BA,,10,franca,1,20,d875cdbfacf9d0e5aecaf6d2a9d77f9d,delivered,20,200,25,health_beauty,"84,5",5,e4cbb88fcf9a02837b22b1f6f812a9ed,19ee3f358951bb4ffb50cfc4f3780449,SP,voucher,ececbfcff9804a2d6b40f589df8eef2b,1,eunapolis
2018-07-18 15:22:00,RJ,,9,santo andre,1,17,b70daefdff79ef359e203f7cc2eff2fa,delivered,16,300,"40,25",health_beauty,22,5,1a4514c5462bbdb806d15e6b241c7a70,960f877599875172acdb3504cf4a55af,SP,credit_card,4bcec44888b30ba9001234c534716d3f,1,petropolis
2018-07-21 21:32:00,ES,,16,rio de janeiro,4,16,6b512ff5290c944376228994fdb4a2a8,delivered,16,400,"135,63",health_beauty,"29,9",5,b77c6d3c0334b27a51f220038f0ef8ac,e2c49770bf52260e9960ccefdd38e960,RJ,credit_card,516e7738bd8f735ac19a010ee5450d8d,1,vila velha
2018-07-21 21:32:00,ES,,16,rio de janeiro,4,16,6b512ff5290c944376228994fdb4a2a8,delivered,16,400,"135,63",health_beauty,"29,9",5,b77c6d3c0334b27a51f220038f0ef8ac,e2c49770bf52260e9960ccefdd38e960,RJ,credit_card,516e7738bd8f735ac19a010ee5450d8d,2,vila velha
2018-07-21 21:32:00,ES,,16,rio de janeiro,4,16,6b512ff5290c944376228994fdb4a2a8,delivered,16,400,"135,63",health_beauty,"29,9",5,b77c6d3c0334b27a51f220038f0ef8ac,e2c49770bf52260e9960ccefdd38e960,RJ,credit_card,516e7738bd8f735ac19a010ee5450d8d,3,vila velha
2018-07-07 19:30:00,PA,,16,rio de janeiro,1,16,2d5c589cb3b6d04dcaff177fb7013097,delivered,16,2500,"198,3",health_beauty,165,5,429d5f4eb3474a4b3e21cc1129787f74,409ee48b5db216ee69ef004c035ff067,RJ,credit_card,516e7738bd8f735ac19a010ee5450d8d,1,belem
2018-07-16 09:22:00,PR,,12,rio de janeiro,2,17,0ded51e019af537d7cec98cbdfef87f5,delivered,14,694,"50,43",health_beauty,34,5,4783b2e1f4ace7d91d01803014cdeb2c,50e9e70a21b874311949e3db8ace597d,RJ,credit_card,516e7738bd8f735ac19a010ee5450d8d,1,sao jose dos pinhais
2018-07-20 18:13:00,RJ,,9,rio de janeiro,1,17,09256eecda76e5ebd891970539e9746b,delivered,14,217,"34,51",health_beauty,"26,9",5,a755e8bb9632b9db4b49aa46b30a2fee,b0b7beef8fa67d157bf514f3ee1ad5d3,RJ,credit_card,516e7738bd8f735ac19a010ee5450d8d,1,rio de janeiro
2018-07-30 13:54:00,BA,,16,rio de janeiro,1,16,23e04819069fd4769e34af02b09bdc3d,delivered,16,450,"99,34",health_beauty,62,5,630851c26588ce1346328ce74a222c7f,eb10fbd5bb2b14db2c080b7fec381b52,RJ,boleto,516e7738bd8f735ac19a010ee5450d8d,1,luis eduardo magalhaes
2018-07-19 20:41:00,PR,,16,rio de janeiro,4,16,6eda8b6897009af449a490b86f154f42,delivered,16,650,"117,79",health_beauty,99,4,e3329a89dc0bbed6dd9a3df80f452eb2,86b60e3773c3013d2d8f41335cb5e1ee,RJ,credit_card,516e7738bd8f735ac19a010ee5450d8d,1,guarapuava
2018-07-05 11:52:00,SC,,15,vicente de carvalho,1,19,acd31301924a390d6dcd25fa5a4935a4,delivered,18,83,"141,69",health_beauty,29,5,a482b7aa67b778d023b1907f6d755134,16679d68bdbed3fb97af806424d7f2b7,SP,boleto,9b013e03b2ab786505a1d3b5c0756754,1,papanduva
2018-07-05 11:52:00,SC,,15,vicente de carvalho,1,19,acd31301924a390d6dcd25fa5a4935a4,delivered,18,83,"141,69",health_beauty,29,5,a482b7aa67b778d023b1907f6d755134,16679d68bdbed3fb97af806424d7f2b7,SP,boleto,9b013e03b2ab786505a1d3b5c0756754,2,papanduva
2018-07-05 11:52:00,SC,,15,vicente de carvalho,1,19,acd31301924a390d6dcd25fa5a4935a4,delivered,18,83,"141,69",health_beauty,29,5,a482b7aa67b778d023b1907f6d755134,16679d68bdbed3fb97af806424d7f2b7,SP,boleto,9b013e03b2ab786505a1d3b5c0756754,3,papanduva
2018-07-16 08:43:00,SP,,11,sao jose do rio preto,1,18,5bedf51f27a7409f5b644041b30d6f5e,delivered,17,178,"32,7",health_beauty,"19,9",5,d273ccee1a7ee1a7013cc285da0ff429,63de2743d05ab59d85caa49e49459ac1,SP,boleto,cbd996ad3c1b7dc71fd0e5f5df9087e2,1,campinas
2018-07-03 11:25:00,SC,,7,sao jose do rio preto,4,16,d16e5fe6b27a647492b572f397b7a4d0,delivered,13,650,78,health_beauty,"59,7",4,ece77ff7c87f439ddc4a2eb28c208ac3,9749139e09929de55d37e68e64b89706,SP,credit_card,cbd996ad3c1b7dc71fd0e5f5df9087e2,1,tubarao
2018-07-21 11:49:00,PE,,24,sao paulo,10,23,4dfd5c5fde13782f8a08265d9e373d81,delivered,22,543,"133,94",health_beauty,95,5,b15cd4687b1005f8274833b2c85b8cca,8e0380f7af31ac310915613749090857,SP,credit_card,8daab2245ebdc277c51098d01c5ad8ef,1,ferreiros
2018-07-30 20:48:00,RJ,,10,marechal candido rondon,2,16,139d5ffd92108182976063d0d8aca45c,delivered,11,150,"42,98",health_beauty,"20,9",1,1b2a09e1fb4ede4fd59a806112766dc7,5c5a1f21eaee926ccacfbc212a0d860d,SP,credit_card,f626e15b7314c267e4429010866f70e9,1,niteroi
2018-07-19 18:17:00,MG,,11,franca,1,18,b037a695c6950aff65e546972aded583,delivered,14,225,"93,63",health_beauty,75,5,585ce4ee0af830235ceed384bcbe545f,781a5256893d06b9526750ff0b5f50e4,SP,boleto,34a557286ead8fe75c989e0afcf7d98c,1,santa vitoria
2018-07-02 22:57:00,SP,,9,sao paulo,1,16,4bc9e1c13c2695b5f6c90be398a40021,delivered,11,550,"39,56",health_beauty,12,4,3f24b1ee5184d84b2d4fe634755ab3f9,4724ffa427f315c485e39b02e21859b2,SP,debit_card,955fee9216a65b617aa5c0531780ce60,1,sao paulo
2018-07-02 22:57:00,SP,,9,sao paulo,1,16,4bc9e1c13c2695b5f6c90be398a40021,delivered,11,550,"39,56",health_beauty,12,4,3f24b1ee5184d84b2d4fe634755ab3f9,4724ffa427f315c485e39b02e21859b2,SP,debit_card,955fee9216a65b617aa5c0531780ce60,2,sao paulo
2018-07-05 15:30:00,BA,,42,sao paulo,2,38,5255f7cefc8d0ae4717a714b4484b5e5,delivered,25,2550,"131,35",health_beauty,100,1,d1aa2409cda0cbe698a489a0f9364c2a,00878d953636afec00d3e85d55a12e7f,SP,credit_card,955fee9216a65b617aa5c0531780ce60,1,macaubas
2018-07-05 14:01:00,MG,,42,sao paulo,5,38,aeeac6d2ad88b9a1c516327ffcf28da4,delivered,25,2550,"126,78",health_beauty,100,5,3288845a804de0e644d882a3b5f95bd8,00878d953636afec00d3e85d55a12e7f,SP,credit_card,955fee9216a65b617aa5c0531780ce60,1,ubaporanga
2018-07-05 21:04:00,PR,,42,sao paulo,6,38,4b80c7d4d1810bb81823061e2d14ed1c,delivered,25,2550,"126,78",health_beauty,100,5,ffce8a2dd7579795f5c1cbe2bf23d51d,00878d953636afec00d3e85d55a12e7f,SP,credit_card,955fee9216a65b617aa5c0531780ce60,1,ponta grossa
2018-07-08 21:40:00,SP,,5,sao paulo,1,30,0793d48afb00826267d39338071213d1,shipped,20,550,"742,85",health_beauty,729,1,3213c825fd43c3d2aa27fed77ef29519,a4462e7d5df840cbd075f0224bf42554,SP,boleto,6e386f64c84e482f0b9abf960797ee1b,1,mogi das cruzes
2018-07-16 09:48:00,MG,,9,sao paulo,1,43,b708e2ca2868effbb373e0a91ab58e97,delivered,23,1050,"727,1",health_beauty,"699,4",5,567d66becc6262cc863b77907f21089e,7cb1e417bdc1490f948ee59caccb6e1b,SP,boleto,6e386f64c84e482f0b9abf960797ee1b,1,itanhandu
2018-07-05 09:17:00,PE,,5,sao paulo,1,29,6326318b4d693f609d4e83a029411dd5,delivered,16,700,"327,76",health_beauty,"287,7",5,9ad7086ce39a4ffd4dd9b890f0578217,40631fc40fbf11823322e3477ca53171,SP,boleto,6e386f64c84e482f0b9abf960797ee1b,1,bom jardim
2018-07-23 10:12:00,RS,,7,campo bom,4,16,b98a2196cab5a14e08ec4138141f3f33,delivered,14,300,"92,89",health_beauty,79,5,c8a213120beabf236f804ec4212fe950,2a0bfe6be429db305a3573662ae96f2d,RS,credit_card,8476243f92442881ddd5b578975cf115,1,passo fundo
2018-07-17 17:26:00,AL,,18,campo bom,2,36,ca1c0133a7c25fd0c6b9cd7feaaf7afd,delivered,21,475,"680,82",health_beauty,649,4,79265dc37c62974d65c0675a5501e127,c87a617241993d71f043ed39858daa43,RS,credit_card,8476243f92442881ddd5b578975cf115,1,maceio
2018-07-23 16:53:00,MA,,4,sao bernardo do campo,1,34,47fc7efce86cec4a5076958ff5ea7df4,delivered,22,400,"383,03",health_beauty,330,5,46d2d651f006b9b9440d1aa37d89c894,bb50f2e236e5eea0100680137654686c,SP,boleto,f7ba60f8c3f99e7ee4042fdef03b70c4,1,fortuna
